Probe Set ID,Gene Symbol
IG_889_1411952_1412007_rev_at,---
IG_88_156202_156298_rev_at,---
IG_890_1415411_1415511_rev_at,---
IG_891_1415788_1416031_rev_at,---
IG_892_1416266_1417345_rev_f_at,---
IG_893_1417369_1418388_fwd_at,---
IG_894_1417526_1417788_rev_at,---
IG_895_1418266_1425769_rev_at,---
IG_896_1421669_1421805_fwd_at,---
IG_897_1424005_1424078_fwd_at,---
IG_898_1424313_1424477_fwd_at,---
IG_899_1425638_1426546_fwd_at,lomR
IG_89_156884_157252_rev_at,---
IG_8_9192_9305_fwd_at,---
IG_900_1426751_1431107_rev_f_at,---
IG_901_1427009_1427066_fwd_at,---
IG_902_1431011_1441074_fwd_f_at,ydbJ
IG_903_1431699_1432014_rev_s_at,---
IG_904_1432282_1433208_rev_at,---
IG_905_1433716_1433783_rev_at,---
IG_906_1434918_1435283_rev_at,---
IG_907_1438809_1439344_rev_at,---
IG_908_1439768_1439877_rev_at,---
IG_909_1440868_1444401_rev_at,---
IG_90_159094_159185_rev_at,---
IG_910_1444231_1445539_fwd_at,---
IG_911_1445308_1447099_rev_at,---
IG_912_1447043_1451950_fwd_at,---
IG_913_1449374_1449620_rev_at,---
IG_914_1451667_1465944_rev_at,---
IG_915_1461463_1461562_fwd_at,---
IG_916_1463086_1463415_fwd_at,---
IG_917_1465975_1467381_fwd_f_at,ydbA
IG_918_1467219_1480278_rev_f_at,---
IG_919_1468534_1468713_fwd_at,ydbA
IG_91_160113_160148_rev_at,---
IG_920_1472038_1472244_fwd_at,---
IG_921_1475475_1475638_fwd_at,---
IG_922_1480226_1481141_fwd_at,---
IG_923_1480885_1487736_rev_at,---
IG_924_1484988_1485258_fwd_at,---
IG_925_1486060_1486255_fwd_at,---
IG_926_1487696_1488889_fwd_at,---
IG_927_1488390_1489985_rev_at,---
IG_928_1489457_1489700_fwd_at,---
IG_929_1489875_1490493_fwd_at,---
IG_92_160605_160781_rev_at,---
IG_930_1490154_1492171_rev_at,---
IG_931_1492135_1493311_fwd_at,---
IG_932_1493237_1496455_rev_at,---
IG_933_1494656_1494879_fwd_at,---
IG_934_1496536_1496731_fwd_at,---
IG_935_1496660_1497492_rev_at,---
IG_936_1496900_1496961_fwd_at,---
IG_937_1497502_1498596_fwd_at,---
IG_938_1498474_1502928_rev_at,ECs3277 /// insP
IG_939_1500180_1500480_fwd_at,---
IG_93_162041_173601_rev_at,---
IG_940_1501150_1501680_fwd_at,---
IG_941_1502890_1504195_fwd_at,---
IG_942_1504366_1506857_rev_at,---
IG_943_1504733_1504762_fwd_at,---
IG_944_1506767_1507510_fwd_at,---
IG_945_1507089_1507273_rev_at,---
IG_946_1507472_1515905_rev_at,---
IG_947_1507949_1508026_fwd_at,---
IG_948_1509434_1509677_fwd_at,---
IG_949_1515027_1515337_fwd_at,---
IG_94_164535_164729_fwd_at,ECs5364
IG_950_1515587_1515671_fwd_at,---
IG_951_1515906_1516957_fwd_at,---
IG_952_1516871_1518986_rev_at,---
IG_953_1518089_1518228_fwd_at,---
IG_954_1518952_1521330_fwd_at,---
IG_955_1521090_1522504_rev_at,---
IG_956_1522393_1524270_fwd_at,---
IG_957_1524056_1531305_rev_f_at,---
IG_958_1524889_1524963_fwd_at,---
IG_959_1525177_1525913_fwd_at,---
IG_95_167265_167483_fwd_at,---
IG_960_1528429_1528609_fwd_at,---
IG_961_1529357_1529399_fwd_at,---
IG_962_1529601_1529839_fwd_f_at,---
IG_963_1530977_1531075_fwd_at,---
IG_964_1531310_1532047_fwd_at,---
IG_965_1531924_1532988_rev_at,---
IG_966_1532894_1545424_fwd_at,---
IG_967_1533883_1533960_rev_at,---
IG_968_1540615_1540695_rev_at,---
IG_969_1542085_1542407_rev_at,---
IG_96_169728_169777_fwd_at,---
IG_970_1542744_1542781_rev_at,---
IG_971_1544053_1544311_rev_at,---
IG_972_1545194_1550421_rev_f_at,---
IG_973_1550016_1554648_fwd_f_at,---
IG_974_1550785_1550851_rev_at,---
IG_975_1551893_1551995_rev_at,---
IG_976_1553721_1553849_rev_at,---
IG_977_1553988_1554088_rev_at,---
IG_978_1554368_1555135_rev_at,---
IG_979_1555081_1599513_fwd_at,---
IG_97_173445_175106_fwd_at,---
IG_980_1561101_1561357_rev_at,---
IG_981_1565165_1565527_rev_at,---
IG_982_1566848_1566977_rev_at,---
IG_983_1568514_1568668_rev_at,---
IG_984_1570070_1570430_rev_at,---
IG_985_1575644_1575680_rev_at,---
IG_986_1577367_1577656_rev_at,---
IG_987_1578830_1578865_rev_at,---
IG_988_1580582_1580949_rev_at,---
IG_989_1581984_1582230_rev_at,---
IG_98_174883_177000_rev_at,---
IG_990_1584511_1584843_rev_at,---
IG_991_1588026_1588380_rev_at,---
IG_992_1588561_1588877_rev_at,---
IG_993_1590467_1590688_rev_at,---
IG_994_1592090_1592132_rev_at,ECs2117
IG_995_1596111_1596640_rev_at,---
IG_996_1598234_1598311_rev_at,---
IG_997_1599266_1606131_rev_at,---
IG_998_1605314_1605369_fwd_at,---
IG_999_1606129_1612827_fwd_at,---
IG_99_176529_176609_fwd_at,---
IG_9_9894_10724_fwd_at,---
ileS_b0026_at,ileS
ileT_b3852_s_at,ileT /// ileU /// ileV
ileU_b3277_s_at,ileT /// ileU /// ileV
ileX_b3069_f_at,---
ileY_b2652_f_at,---
ilvA_b3772_at,ECs4706 /// ilvA
ilvB_b3671_at,ilvB
ilvC_b3774_at,ilvC
ilvD_b3771_at,ilvD
ilvE_b3770_at,ilvE
ilvG_1_b3767_at,ilvG
ilvH_b0078_at,ilvH /// ilvH
ilvI_b0077_at,ilvI
ilvL_b3766_at,ECs4701 /// ilvL
ilvM_b3769_at,ilvM /// ilvM
ilvN_b3670_at,ECs4611 /// ilvN
ilvY_b3773_at,ilvY
imp_b0054_at,ECs0059 /// lptD
inaA_b2237_at,ECs3120 /// inaA
infA_b0884_at,infA
infB_b3168_at,infB
infC_b1718_at,infC
INM13X_III_at,---
INM13X_II_3_at,---
INM13X_II_5_at,---
INM13X_IV_at,---
INM13X_IX_at,---
INM13X_I_at,---
INM13X_VIII_at,---
INM13X_VII_at,---
INM13X_VI_at,---
INM13X_V_at,---
insA_1_b0022_s_at,---
insA_2_b0265_s_at,---
insA_5_b1894_s_at,---
insA_7_b4294_f_at,ECs1373 /// insA
intA_b2622_at,intA
intB_b4271_at,intB
intC_b2349_at,intS
intD_b0537_at,intD
intE_b1140_at,intE
intF_b0281_at,intF
ispA_b0421_at,ispA
ispB_b3187_at,ECs4066 /// ispB
ivbL_b3672_at,ECs4613 /// ivbL
katE_b1732_at,katE /// katE
katG_b3942_at,katG
kbl_b3617_at,ECs4495 /// kbl
kch_b1250_at,ECs1750 /// kch
kdgK_b3526_at,ECs4406 /// kdgK
kdgT_b3909_at,kdgT
kdpA_b0698_at,ECs0726 /// kdpA
kdpB_b0697_at,kdpB
kdpC_b0696_at,kdpC
kdpD_b0695_at,ECs0723 /// kdpD
kdpE_b0694_at,kdpE
kdsA_b1215_at,ECs1720 /// kdsA
kdsB_b0918_at,ECs1001 /// kdsB
kdtA_b3633_at,ECs4508 /// waaA
kdtB_b3634_at,coaD /// coaD
kduD_b2842_at,kduD
kduI_b2843_at,ECs3700 /// kduI
kefB_b3350_at,ECs4201 /// kefB
kefC_b0047_at,kefC
kgtP_b2587_at,ECs3454 /// kgtP
ksgA_b0051_at,ksgA /// rsmA
kup_b3747_at,kup /// trkD
lacA_b0342_at,lacA /// lacA
lacI_b0345_at,lacI /// lacI
lacY_b0343_at,lacY /// lacY
lacZ_b0344_at,lacZ
lamB_b4036_at,lamB /// lamB
LAMCG_A_w_at,ECs1630 /// ECs2179
LAMCG_B_w_at,ECs1632 /// ECs2177
LAMCG_C_w_at,ECs1633 /// ECs2176
LAMCG_D_w_at,ECs1634 /// ECs2175
LAMCG_ea31_c_at,---
LAMCG_ea59_c_at,---
LAMCG_E_w_at,ECs1635 /// ECs2174
LAMCG_Fii_w_at,---
LAMCG_Fi_w_at,ECs1636 /// ECs2173
LAMCG_G_w_at,ECs1641
LAMCG_H_w_at,---
LAMCG_I_w_at,ECs1647
LAMCG_J_w_at,---
LAMCG_K_w_at,ECs0840 /// ECs1646
LAMCG_L_w_at,ECs1645
LAMCG_mRNA-pl_c_at,---
LAMCG_mRNA-pr_w_at,---
LAMCG_M_w_at,ECs1644
LAMCG_P_w_at,ECs1612 /// ECs2986
LAMCG_Q_w_at,---
LAMCG_R_w_at,---
LAMCG_T_w_at,ECs1642
LAMCG_U_w_at,ECs1639
LAMCG_V_w_at,ECs1640
LAMCG_W_w_at,ECs1631 /// ECs2178
LAMCG_Z_w_at,ECs1638
lar_b1348_at,lar /// ralR
lasT_b4403_at,ECs5361 /// yjtD
ldcC_b0186_at,ECs0188 /// ldcC
ldhA_b1380_at,ECs2002 /// ldhA
lepA_b2569_at,ECs3435 /// lepA
lepB_b2568_at,ECs3434 /// lepB
leuA_b0074_at,leuA
leuB_b0073_at,ECs0077 /// leuB
leuC_b0072_at,leuC
leuD_b0071_at,leuD
leuL_b0075_at,ECs0079 /// leuL
leuO_b0076_at,leuO /// leuO
leuP_b4369_f_at,leuP
leuQ_b4370_s_at,---
leuS_b0642_at,leuS
leuT_b3798_s_at,---
leuU_b3174_at,leuU
leuV_b4368_s_at,leuQ /// leuT /// leuT1 /// leuT2 /// leuV
leuW_b0672_at,leuW
leuX_b4270_at,leuX
leuZ_b1909_at,leuZ
lexA_b4043_at,ECs5026 /// lexA
lgt_b2828_at,ECs3685 /// lgt
lhr_b1653_at,ECs2362 /// lhr
lig_b2411_at,ligA /// ligA
lipA_b0628_at,ECs0666 /// lipA
lipB_b0630_at,lipB /// lipB
lit_b1139_at,lit
livF_b3454_at,livF
livG_b3455_at,livG
livH_b3457_at,livH
livJ_b3460_at,ECs4309 /// livJ
livK_b3458_at,ECs4305 /// livK
livM_b3456_at,livM /// livM
lldD_b3605_at,lldD
lldP_b3603_at,ECs4481 /// lldP
lldR_b3604_at,ECs4482 /// lldR
lnt_b0657_at,lnt
lolA_b0891_at,lolA /// lolA
lon_b0439_at,ECs0493 /// lon
lpdA_b0116_at,lpd /// lpdA
lplA_b4386_at,lplA
lpp_b1677_at,---
lpxA_b0181_at,ECs0183 /// lpxA
lpxB_b0182_at,lpxB /// lpxB
lpxC_b0096_at,lpxC /// lpxC
lpxD_b0179_at,lpxD /// lpxD
lrhA_b2289_at,lrhA
lrp_b0889_at,ECs0974 /// lrp
lspA_b0027_at,lspA /// lspA
lysA_b2838_at,ECs3695 /// lysA
lysC_b4024_at,ECs5007 /// lysC
lysP_b2156_at,ECs3048 /// lysP
lysQ_b0749_s_at,---
lysR_b2839_at,ECs3696 /// lysR
lysS_b2890_at,lysS /// lysS
lysT_b0743_s_at,lysQ /// lysT /// lysV /// lysW /// lysY /// lysZ
lysU_b4129_at,lysS /// lysU
lysW_b0745_s_at,---
lysY_b0747_s_at,lysQ /// lysT /// lysV /// lysW /// lysY /// lysZ
lysZ_b0748_s_at,lysQ /// lysT /// lysV /// lysW /// lysY /// lysZ
lytB_b0029_at,ispH /// ispH
lyxK_b3580_at,lyxK
malE_b4034_at,malE
malF_b4033_at,malF /// malF
malG_b4032_at,malG /// malG
malI_b1620_at,ECs2328 /// malI
malK_b4035_at,ECs5018 /// malK
malM_b4037_at,ECs5020 /// malM
malP_b3417_at,ECs4259 /// malP
malQ_b3416_at,malQ /// malQ
malS_b3571_at,malS /// malS
malT_b3418_at,malT
malX_b1621_at,ECs2329 /// malX
malY_b1622_at,malY
malZ_b0403_at,malZ
manA_b1613_at,ECs2319 /// manA
manX_b1817_at,ECs2527 /// manX
manY_b1818_at,ECs2528 /// manY
manZ_b1819_at,ECs2529 /// manZ
maoC_b1387_at,paaZ
map_b0168_at,ECs0170 /// map
marA_b1531_at,ECs2138 /// marA
marB_b1532_at,marB
marR_b1530_at,ECs2137 /// marR
mazG_b2781_at,mazG
mbhA_b0230_at,lafU
mcrA_b1159_at,mcrA
mcrB_b4346_at,mcrB
mcrC_b4345_at,mcrC
mcrD_b4344_at,yjiV
mdaA_b0851_at,ECs0931 /// nfsA
mdaB_b3028_at,ECs3910 /// mdaB
mdh_b3236_at,ECs4109 /// mdh
mdlA_b0448_at,ECs0502 /// mdlA
mdlB_b0449_at,ECs0503 /// mdlB
mdoB_b4359_at,ECs5319 /// opgB
mdoG_b1048_at,mdoG /// opgG
mdoH_b1049_at,opgH
melA_b4119_at,ECs5101 /// melA
melB_b4120_at,melB
melR_b4118_at,ECs5100 /// melR
menA_b3930_at,menA
menB_b2262_at,ECs3150 /// menB
menC_b2261_at,ECs3149 /// menC
menD_b2264_at,menD
menE_b2260_at,ECs3148 /// menE
menF_b2265_at,ECs3153 /// menF
menG_b3929_at,ECs4856 /// rraA
mepA_b2328_at,mepA /// mepA
mesJ_b0188_at,tilS
metA_b4013_at,ECs4931 /// metA
metB_b3939_at,ECs4868 /// metB
metC_b3008_at,ECs3892 /// metC
metE_b3829_at,ECs4759 /// metE
metF_b3941_at,metF
metG_b2114_at,metG
metH_b4019_at,metH
metJ_b3938_at,ECs4867 /// metJ
metK_b2942_at,ECs3818 /// metK
metL_b3940_at,metL
metR_b3828_at,ECs4758 /// metR
metT_b0673_s_at,---
metU_b0666_s_at,metT /// metU
metV_b2816_s_at,---
metW_b2815_s_at,---
metY_b3171_f_at,metV /// metW /// metY /// metZ
metZ_b2814_s_at,metV /// metW /// metY /// metZ
mfd_b1114_at,ECs1492 /// mfd
mglA_b2149_at,mglA
mglB_b2150_at,ECs3042 /// mglB
mglC_b2148_at,mglC /// mglC
mgsA_b0963_at,mgsA
mgtA_b4242_at,ECs5219 /// mgtA
mhpA_b0347_at,mhpA
mhpB_b0348_at,mhpB /// mhpB
mhpC_b0349_at,ECs0404 /// mhpC
mhpD_b0350_at,mhpD
mhpE_b0352_at,mhpE
mhpF_b0351_at,ECs0406 /// mhpF
mhpR_b0346_at,mhpR
mhpT_b0353_at,ECs0408 /// mhpT
miaA_b4171_at,miaA /// miaA
minC_b1176_at,minC /// minC
minD_b1175_at,ECs1669 /// minD
minE_b1174_at,minE /// minE
mioC_b3742_at,mioC
mipB_b0825_at,ECs0903 /// fsaA
mlc_b1594_at,mlc
mltA_b2813_at,mltA
mltB_b2701_at,mltB
mltC_b2963_at,mltC /// mltC
mltE_b1193_at,ECs1687 /// emtA
moaA_b0781_at,moaA /// moaA
moaB_b0782_at,ECs0860 /// moaB
moaC_b0783_at,moaC /// moaC
moaD_b0784_at,moaD /// moaD
moaE_b0785_at,moaE /// moaE
mobA_b3857_at,mobA
mobB_b3856_at,ECs4779 /// mobB
modA_b0763_at,modA
modB_b0764_at,modB /// modB
modC_b0765_at,modC /// modC
modE_b0761_at,ECs0789 /// modE
modF_b0760_at,modF
moeA_b0827_at,ECs0905 /// moeA
moeB_b0826_at,moeB
mog_b0009_at,mog /// mogA
molR_1_b2115_at,yehH
molR_2_b2116_at,yehH
molR_3_b2117_at,yehH
mopA_b4143_at,groEL /// groL
mopB_b4142_at,groES /// groS
motA_b1890_at,ECs2600 /// motA
motB_b1889_at,motB
mraY_b0087_at,mraY /// mraY
mrcA_b3396_at,mrcA /// mrcA
mrcB_b0149_at,mrcB /// mrcB
mrdA_b0635_at,ECs0673 /// mrdA
mrdB_b0634_at,ECs0672 /// mrdB
mreB_b3251_at,ECs4123 /// mreB
mreC_b3250_at,ECs4122 /// mreC
mreD_b3249_at,ECs4121 /// mreD
mrp_b2113_at,ECs2919 /// mrp
mrr_b4351_at,mrr
mrsA_b3176_at,glmM
msbA_b0914_at,ECs0997 /// msbA
msbB_b1855_at,ECs2565 /// lpxM
mscL_b3291_at,mscL /// mscL
msrA_b4219_at,ECs5197 /// msrA
msyB_b1051_at,ECs1429 /// msyB
mtgA_b3208_at,mtgA /// mtgA
mtlA_b3599_at,ECs4475 /// mtlA
mtlD_b3600_at,mtlD
mtlR_b3601_at,mtlR /// mtlR
mtr_b3161_at,mtr
mukB_b0924_at,mukB /// mukB
mukE_b0923_at,ECs1006 /// mukE
mukF_b0922_at,ECs1005 /// mukF
murA_b3189_at,ECs4068 /// murA
murB_b3972_at,murB /// murB
murC_b0091_at,murC /// murC
murD_b0088_at,murD /// murD
murE_b0085_at,murE /// murE
murF_b0086_at,murF /// murF
murG_b0090_at,murG /// murG
murI_b3967_at,ECs4898 /// murI
mutH_b2831_at,ECs3688 /// mutH
mutL_b4170_at,mutL /// mutL
mutM_b3635_at,ECs4510 /// mutM
mutS_b2733_at,mutS
mutT_b0099_at,ECs0103 /// mutT
mutY_b2961_at,ECs3837 /// mutY
mviM_b1068_at,yceM
mviN_b1069_at,ECs1447 /// murJ
MYP1CRE_ORF1_at,---
MYP1CRE_ORF2_at,---
nac_b1988_at,nac
nadA_b0750_at,ECs0778 /// nadA
nadB_b2574_at,ECs3440 /// nadB
nadC_b0109_at,ECs0113 /// nadC
nadE_b1740_at,nadE /// nadE
nadR_b4390_at,ECs5348 /// nadR
nagA_b0677_at,nagA
nagB_b0678_at,nagB
nagC_b0676_at,nagC
nagD_b0675_at,umpH
nagE_b0679_at,ECs0709 /// nagE
nanA_b3225_at,ECs4098 /// nanA
nanT_b3224_at,nanT
napA_b2206_at,napA
napB_b2203_at,napB /// napB
napC_b2202_at,ECs3091 /// napC
napD_b2207_at,ECs3096 /// napD
napF_b2208_at,ECs3097 /// napF
napG_b2205_at,napG /// napG
napH_b2204_at,napH /// napH
narG_b1224_at,ECs1729 /// narG
narH_b1225_at,ECs1730 /// narH
narI_b1227_at,narI
narJ_b1226_at,ECs1731 /// narJ
narK_b1223_at,ECs1728 /// narK
narL_b1221_at,ECs1726 /// narL
narP_b2193_at,ECs3082 /// narP
narQ_b2469_at,ECs3331 /// narQ
narU_b1469_at,narU
narV_b1465_at,ECs2068 /// narV
narW_b1466_at,ECs2069 /// narW
narX_b1222_at,ECs1727 /// narX
narY_b1467_at,ECs2070 /// narY
narZ_b1468_at,narZ
ndh_b1109_at,ECs1487 /// ndh
ndk_b2518_at,ndk /// ndk
nei_b0714_at,ECs0739 /// nei
nemA_b1650_at,ECs2359 /// nemA
nfi_b3998_at,ECs4921 /// nfi
nfnB_b0578_at,ECs0616 /// nfsB
nfo_b2159_at,ECs3051 /// nfo
nfrA_b0568_at,ECs0600 /// nfrA
nfrB_b0569_at,nfrB /// nfrB
nhaA_b0019_at,nhaA /// nhaA
nhaB_b1186_at,nhaB /// nhaB
nhaR_b0020_at,nhaR /// nhaR
nikA_b3476_at,ECs4343 /// nikA
nikB_b3477_at,nikB
nikC_b3478_at,nikC
nikD_b3479_at,nikD
nikE_b3480_at,nikE
ninE_b0548_at,ninE
nirB_b3365_at,ECs4216 /// nirB
nirC_b3367_at,ECs4218 /// nirC
nirD_b3366_at,nirD /// nirD
nlpA_b3661_at,nlpA
nlpB_b2477_at,bamC /// ECs3339
nlpC_b1708_at,ECs2415 /// nlpC
nlpD_b2742_at,nlpD /// nlpD
nlp_b3188_at,ECs4067 /// sfsB
nmpC_b0553_at,nmpC
nohA_b1548_s_at,nohD /// nohQ
nrdA_b2234_at,nrdA
nrdB_b2235_at,nrdB
nrdD_b4238_at,ECs5215 /// nrdD
nrdE_b2675_at,ECs3538 /// nrdE
nrdF_b2676_at,nrdF /// nrdF
nrdG_b4237_at,nrdG /// nrdG
nrdH_b2673_at,ECs3536 /// nrdH
nrdI_b2674_at,nrdI /// nrdI
nrfA_b4070_at,nrfA
nrfB_b4071_at,ECs5053 /// nrfB
nrfC_b4072_at,ECs5054 /// nrfC
nrfD_b4073_at,nrfD
nrfE_b4074_at,nrfE
nrfF_b4075_at,ECs5057 /// nrfF
nrfG_b4076_at,ECs5058 /// nrfG
nth_b1633_at,ECs2342 /// nth
ntpA_b1865_at,ntpA /// nudB
nuoA_b2288_at,ECs3172 /// nuoA
nuoB_b2287_at,ECs3171 /// nuoB
nuoC_b2286_at,ECs3170 /// nuoC
nuoE_b2285_at,nuoE
nuoF_b2284_at,ECs3168 /// nuoF
nuoG_b2283_at,nuoG
nuoH_b2282_at,ECs3166 /// nuoH
nuoI_b2281_at,ECs3165 /// nuoI
nuoJ_b2280_at,ECs3164 /// nuoJ
nuoK_b2279_at,ECs3163 /// nuoK
nuoL_b2278_at,ECs3162 /// nuoL
nuoM_b2277_at,ECs3161 /// nuoM
nuoN_b2276_at,nuoN
nupC_b2393_at,ECs3272 /// nupC
nupG_b2964_at,ECs3840 /// nupG
nusA_b3169_at,nusA /// nusA
nusB_b0416_at,nusB /// nusB
nusG_b3982_at,nusG /// nusG
ogrK_b2082_at,ogrK
ogt_b1335_at,ECs1916 /// ogt
ompA_b0957_at,ECs1041 /// ompA
ompC_b2215_at,ompC
ompF_b0929_at,ECs1012 /// ompF
ompG_b1319_at,ECs1898 /// ompG
ompR_b3405_at,ompR /// ompR
ompT_b0565_at,ompT
ompX_b0814_at,ompX
oppA_b1243_at,ECs1743 /// oppA
oppB_b1244_at,oppB /// oppB
oppC_b1245_at,ECs1745 /// oppC
oppD_b1246_at,oppD /// oppD
oppF_b1247_at,ECs1747 /// oppF
oraA_b2698_at,recX /// recX
ordL_b1301_at,puuB
osmB_b1283_at,ECs1856 /// osmB
osmC_b1482_at,ECs2086 /// osmC
osmE_b1739_at,ECs2445 /// osmE
osmY_b4376_at,ECs5334 /// osmY
otsA_b1896_at,ECs2604 /// otsA
otsB_b1897_at,ECs2605 /// otsB
oxyR_b3961_at,ECs4890 /// oxyR
pabA_b3360_at,ECs4211 /// pabA
pabB_b1812_at,ECs2521 /// pabB
pabC_b1096_at,ECs1474 /// pabC
pal_b0741_at,ECs0776 /// pal
panB_b0134_at,panB
panC_b0133_at,panC
panD_b0131_at,ECs0135 /// panD
panF_b3258_at,panF /// panF
parC_b3019_at,ECs3903 /// parC
parE_b3030_at,ECs3918 /// parE
pbpC_b2519_at,ECs3385 /// pbpC
pbpG_b2134_at,pbpG
pckA_b3403_at,ECs4245 /// pck
pcm_b2743_at,pcm /// pcm
pcnB_b0143_at,pcnB
pdhR_b0113_at,pdhR /// pdhR
pdxA_b0052_at,pdxA /// pdxA
pdxB_b2320_at,ECs3204 /// pdxB
pdxH_b1638_at,ECs2347 /// pdxH
pdxJ_b2564_at,pdxJ
pdxK_b2418_at,pdxK /// pdxK
pdxY_b1636_at,ECs2345 /// pdxY
pepA_b4260_at,ECs5237 /// pepA
pepB_b2523_at,ECs3389 /// pepB
pepD_b0237_at,ECs0264 /// pepD
pepE_b4021_at,pepE
pepN_b0932_at,pepN
pepP_b2908_at,pepP
pepQ_b3847_at,ECs4775 /// pepQ
pepT_b1127_at,ECs1572 /// pepT
perM_b2493_at,yfgO
perR_b0254_at,perR
pfkA_b3916_at,pfkA /// pfkA
pfkB_b1723_at,ECs2429 /// pfkB
pflA_b0902_at,pflA /// pflA
pflB_b0903_at,ECs0986 /// pflB
pflC_b3952_at,ECs4881 /// pflC
pflD_b3951_at,pflD /// pflD
pfs_b0159_at,ECs0163 /// mtn
pgi_b4025_at,pgi /// pgi
pgk_b2926_at,pgk
pgm_b0688_at,ECs0719 /// pgm
pgpA_b0418_at,pgpA
pgpB_b1278_at,ECs1851 /// pgpB
pgsA_b1912_at,ECs2650 /// pgsA
pheA_b2599_at,pheA /// pheA
pheL_b2598_at,pheL
pheM_b1715_at,---
pheP_b0576_at,ECs0614 /// pheP
pheS_b1714_at,pheS /// pheS
pheT_b1713_at,pheT /// pheT
pheU_b4134_s_at,pheU /// pheV
pheV_b2967_s_at,---
phnA_b4108_at,ECs5090 /// yjdM
phnB_b4107_at,ECs5089 /// yjdN
phnC_b4106_at,phnC
phnD_b4105_at,phnD
phnE_b4104_at,phnE
phnF_b4102_at,phnF
phnG_b4101_at,phnG
phnH_b4100_at,phnH
phnI_b4099_at,ECs5082 /// phnI
phnJ_b4098_at,ECs5081 /// phnJ
phnK_b4097_at,phnK /// phnK
phnL_b4096_at,phnL
phnM_b4095_at,phnM
phnN_b4094_at,phnN
phnO_b4093_at,ECs5076 /// phnO
phnP_b4092_at,phnP
phnQ_b4091_at,---
phoA_b0383_at,ECs0433 /// phoA
phoB_b0399_at,ECs0449 /// phoB
phoE_b0241_at,ECs0268 /// phoE
phoH_b1020_at,ECs1266 /// phoH
phoP_b1130_at,phoP
phoQ_b1129_at,ECs1601 /// phoQ
phoR_b0400_at,phoR /// phoR
phoU_b3724_at,phoU
phpB_b0638_at,cobC
phrB_b0708_at,phr
pinO_b3322_at,gspB
pin_b1158_at,pinE
pitA_b3493_at,ECs4365 /// pitA
pitB_b2987_at,pitB
pldA_b3821_at,ECs4751 /// pldA
pldB_b3825_at,ECs4755 /// pldB
plsB_b4041_at,ECs5024 /// plsB
plsC_b3018_at,ECs3902 /// plsC
plsX_b1090_at,ECs1468 /// plsX
pmbA_b4235_at,ECs5212 /// pmbA
pmrD_b2259_at,ECs3147 /// pmrD
pncB_b0931_at,ECs1014 /// pncB
pnp_b3164_at,ECs4045 /// pnp
pntA_b1603_at,pntA /// pntA
pntB_b1602_at,pntB /// pntB
pnuC_b0751_at,ECs0779 /// pnuC
polA_b3863_at,ECs4786 /// polA
polB_b0060_at,polB
potA_b1126_at,potA /// potA
potB_b1125_at,potB
potC_b1124_at,potC /// potC
potD_b1123_at,potD /// potD
potE_b0692_at,potE /// potE
potF_b0854_at,potF
potG_b0855_at,potG /// potG
potH_b0856_at,ECs0936 /// potH
potI_b0857_at,ECs0937 /// potI
poxB_b0871_at,poxB
PP1PHDDOC_doc_at,---
PP1PHDDOC_gp10_at,---
PP1PHDDOC_orf_at,---
PP1PHDDOC_phd_at,---
PP1REP_parA_at,---
PP1REP_parB_at,---
PP1REP_repA_at,---
PP1REP_URF_at,---
ppa_b4226_at,ECs5204 /// ppa
ppc_b3956_at,ECs4885 /// ppc
ppdA_b2826_at,ECs3683 /// ppdA
ppdB_b2825_at,ECs3682 /// ppdB
ppdC_b2823_at,ECs3680 /// ppdC
ppdD_b0108_at,ECs0112 /// ppdD
pphA_b1838_at,pphA /// pphA
pphB_b2734_at,ECs3590 /// pphB
ppiA_b3363_at,ECs4214 /// ppiA
ppiB_b0525_at,ECs0587 /// ppiB
ppiC_b3775_at,ppiC
ppk_b2501_at,ECs3363 /// ppk
ppsA_b1702_at,ppsA
ppx_b2502_at,ppx
pqiA_b0950_at,ECs1034 /// pqiA
pqiB_b0951_at,ECs1035 /// pqiB
pqqL_b1494_at,ECs2099 /// pqqL
prc_b1830_at,ECs2540 /// prc
prfA_b1211_at,prfA /// prfA
prfB_b2891_at,prfB /// prfB
prfC_b4375_at,prfC /// prfC
prfH_b0236_at,prfH
priA_b3935_at,priA
priB_b4201_at,ECs5177 /// priB
priC_b0467_at,priC
prkB_b3355_at,ECs4206 /// prkB
prlA_b3300_at,secY /// secY
prlC_b3498_at,ECs4370 /// prlC
prmA_b3259_at,prmA /// prmA
proA_b0243_at,proA /// proA
proB_b0242_at,proB
proC_b0386_at,proC /// proC
proK_b3545_at,proK
proL_b2189_f_at,proL
proM_b3799_at,proM /// proM2 /// tRNA51
proP_b4111_at,ECs5093 /// proP
proS_b0194_at,ECs0196 /// proS
proV_b2677_at,ECs3540 /// proV
proW_b2678_at,ECs3541 /// proW
proX_b2679_at,proX
proY_b0402_at,proY /// proY
prpB_b0331_at,prpB
prpC_b0333_at,ECs0386 /// prpC
prpD_b0334_at,prpD
prpE_b0335_at,prpE /// prpE
prpR_b0330_at,prpR
prsA_b1207_at,ECs1712 /// prs
psd_b4160_at,psd
pshM_b3334_at,gspM
psiF_b0384_at,psiF
pspA_b1304_at,ECs1881 /// pspA
pspB_b1305_at,pspB /// pspB
pspC_b1306_at,ECs1883 /// pspC
pspD_b1307_at,ECs1884 /// pspD
